creche_id_nature;nom;nature;agr;type;ag_cible;date_ouverture;nb_sections;horaire_ouverture;horaire_fermeture;adresse;code_postal;ville;telephone;email;societe;departement;region;siret;enseigne;enseigne_slug;geo_lat;geo_lng;espace_exterieur;repas;lait;couches;marque_blanche;affichage_logo_enseigne
33;SOPHIA;CEP;43;MAC;43;19/01/2009;0;07:45;19:00;Parc Haute Technologie - 694 avenue du Docteur Maurice Donat;06250;MOUGINS;09 53 47 66 65;sophia@lpcr.fr;LPCR GROUPE;06;;528570229;;les-petits-chaperons-rouges;43.6108652;7.018340999999964;True;True;True;True;False;True
347_PART;Rue Verte;PART;10;Micro-crèche;0;          ;0;08:00;19:00;320 rue Verte;59170;Croix;;;;59;;;Rigolo Comme la Vie;rigolo-comme-la-vie;50.67181170;3.16204920;True;True;True;True;False;True
369_PART;Batignolles;PART;10;Micro-crèche;0;          ;0;08:30;19:00;120  rue Cardinet;75017;Paris;;;;;;;Zazzen;zazzen;48.88622310;2.31261200;False;True;True;True;False;True
37;BOURG EN BRESSE;CEP;36;MAC;36;24/08/2009;0;06:30;19:00;268 avenue San Severo;01000;BOURG-EN-BRESSE;09 53 88 51 68;bourg.en.bresse@lpcr.fr;LPCR GROUPE;01;;528570229;;les-petits-chaperons-rouges;46.2166609;5.250204199999985;True;True;True;True;False;True
373_PART;Arc en Ciel ;PART;72;Mac;0;          ;0;07:45;18:30;55 rue Bayard;76620;Le Havre;;;;;;;Association Arc en Ciel;association-arc-en-ciel;49.50779880;0.09094170;True;True;True;True;False;True
377_PART;Les Moussaillons ;PART;62;Mac;0;          ;0;08:00;18:00;594 avenue du Prado;13008;Marseille;;;;;;;Crèches du Sud;creches-du-sud;43.26398480;5.37540670;True;True;True;True;False;True
389_PART;Poissy;PART;10;Micro-crèche;0;          ;0;07:30;19:00;80 rue des Grands Champs;78300;Poissy;;;;;;;La Ronde des Doudous;la-ronde-des-doudous;48.92317500;2.03980080;True;True;True;True;False;True
39;LA COURNEUVE;CEP;40;MAC;40;25/01/2010;0;07:30;19:00;39 rue du Docteur Roux;93120;LA COURNEUVE;01 55 90 44 41;courneuve@lpcr.fr;LPCR GROUPE;93;;528570229;;les-petits-chaperons-rouges;48.9243592;2.4068105999999716;True;True;True;True;False;True
40;RILLIEUX LA PAPE;CEP;30;MAC;35;15/12/2009;0;07:00;19:00;884-888 rue des Mercières;69140;RILLIEUX LA PAPE;04 27 18 01 03;rillieux.la.pape@lpcr.fr;LPCR GROUPE;69;;528570229;;les-petits-chaperons-rouges;45.8153587;4.874857199999951;True;True;True;True;False;True
41;AIX DSP TOM POUCE;DSP Aix;17;MAC;17;01/06/1973;0;07:30;18:30;CITE CORSY;13100;AIX EN PROVENCE;04 42 64 47 97;tom.pouce@lpcr.fr;LPCR DSP AIX;13;;508776150;;;43.530361;5.430518;True;True;True;True;False;False
410_PART;Saint Lambert;PART;10;Micro-crèche;0;          ;0;08:30;19:00;13 rue Péclet;75015;Paris;;;;;;;Zazzen;zazzen;48.84275480;2.29925560;False;True;True;True;False;True
415_PART;Neuilly sur Seine ;PART;66;Mac;0;          ;0;08:00;19:00;32 rue Pierret;92200;Neuilly sur Seine;;;;92;;;Les Petites Canailles;les-petites-canailles;48.88297400;2.26060110;True;True;True;True;False;True
433_PART;Multi accueil de la Musau;PART;60;Mac;0;          ;0;07:00;18:30;14 avenue Aristide Briand;67100;Strasbourg ;;;;;;;AASBR;;48.56775290;7.77502780;True;True;True;True;True;False
435_PART;Multi accueil de Neudorf 1 & 2;PART;110;Mac;0;          ;0;07:00;18:30;2 rue Jean Dollfuss;67100;Strasbourg ;;;;;;;AASBR;;48.56139920;7.76245990;True;True;True;True;True;False
451_PART;Crosne;PART;10;Micro-crèche;0;          ;0;08:30;19:30;5 bis place Boileau;91560;Crosne;;;;;;;Baboune;baboune;48.71467000;2.45964970;False;True;True;True;False;True
452_PART;Dumas;PART;10;Micro-crèche;0;          ;0;08:30;19:30;28 rue Planchat;75020;Paris;;;;;;;Baboune;baboune;48.85384900;2.39834650;True;True;True;True;False;True
45;AIX DSP BABY SYMPHONIE;DSP Aix;40;MAC;40;12/10/1978;0;07:30;18:30;25 rue Venel;13100;AIX EN PROVENCE;04 42 23 01 56;baby.symphonie@lpcr.fr;LPCR DSP AIX;13;;508776150;;;43.53078449999999;5.446272599999929;True;True;True;True;False;False
453_PART;Faidherbe;PART;10;Micro-crèche;0;          ;0;08:30;19:30;30 rue de Montreuil;75011;Paris;;;;;;;Baboune;baboune;48.85030039999999;2.386057199999982;False;True;True;True;False;True
458_PART;Sur la Petite Planète;PART;50;Mac;0;          ;0;;;20 impasse René Couzinet;31500;Toulouse;;;;;;;Baby Novars;baby-novars;43.5824608;1.4935319999999592;False;False;False;False;False;False
46_PART;Vincennes ;PART;120;Mac;0;          ;0;08:00;19:00;37 rue Céline Robert;94300;Vincennes;;;;;;;Les Petites Canailles;les-petites-canailles;48.84917470;2.41968710;True;True;True;True;False;True
462_PART;Oinville;PART;10;Micro-crèche;0;          ;0;07:30;18:30;29 rue de Gournay;78250;Oinville sur Montcient;;;;;;;Baby Village;baby-village;49.0286885;1.8525515000000041;True;True;False;True;False;True
467_PART;Eclats de Rire;PART;35;Mac;0;          ;0;07:30;19:00;1 allée Maurice Magre;31770;Colomiers;;;;;;;Bébé Biz;bebe-biz;43.5991868;1.3466048000000228;False;True;True;True;False;True
468_PART;Firmin Marbeau;PART;22;Mac;0;          ;0;07:30;18:30;Rue des Ecoles;31860;Labarthe sur Lèze;;;;;;;Bébé Biz;bebe-biz;43.4535433;1.3973238999999467;True;True;True;True;False;True
47;AIX DSP ENFANTS DU WALLON;DSP Aix;56;MAC;56;01/09/1982;0;07:30;18:30;4 rue Hugo Ely - ZAC Jas de Bouffan;13090;AIX EN PROVENCE;04 42 20 30 62;wallon@lpcr.fr;LPCR DSP AIX;13;;508776150;;;43.52634049999999;5.419291899999962;True;True;True;True;False;False
476_PART;Les Frimousses Saint Simon;PART;40;Mac;0;          ;0;07:30;19:00;135 route de Saint Simon;31100;Toulouse;;;;;;;Bébé Biz;bebe-biz;43.573569;1.3840655999999854;True;True;True;True;False;True
484_PART;L'Îlot Z'Enfants;PART;25;Mac;0;          ;0;07:30;18:30;2 route de Saubens;31860;Pins Justaret;;;;;;;Bébé Biz;bebe-biz;43.4773431;1.3783903999999438;True;True;True;True;False;True
490_PART;Bébé Doux;PART;10;Micro-crèche;0;          ;0;08:00;18:30;55 rue Emile Zola;95870;Bezons;;;;;;;Bébé Doux;bebe-doux;48.9232406;2.209071999999992;True;True;True;True;False;True
491_PART;Cœur de Vie;PART;36;Mac;0;          ;0;07:30;19:00;3 rue Neuve;62100;Calais;;;;;;;Bulles de Vie;bulles-de-vie;50.948246;1.855575300000055;True;True;True;True;False;True
494_PART;Chantenay;PART;10;Micro-crèche;0;          ;0;07:00;19:30;28 rue Maurice Terrien;44100;Nantes;;;;;;;Coucou Hibou;coucou-hibou;47.20376699999999;-1.5917495999999574;True;True;True;True;False;True
511_PART;Les Petits Capucins Colimaçons;PART;10;Micro-crèche;0;          ;0;;;67 rue Jean Baptiste de Villèle ;97436;Saint Leu;;;;;;;Crèches Babyland;creches-babyland;-21.13332670;55.29943930;False;False;False;False;False;True
520_PART;A.A Padovani;PART;65;Mac;0;          ;0;08:00;18:00;1 chemin des Grives;13013;Marseille;;;;;;;Crèches du Sud;creches-du-sud;43.35207270;5.41576130;True;True;True;True;False;True
521_PART;Alain Roche ;PART;42;Mac;0;          ;0;08:00;18:00;49 rue Marius Ruinat;13700;Marignane;;;;;;;Crèches du Sud;creches-du-sud;43.41440100;5.20725010;True;True;True;True;False;True
523_PART;Le Petit Jardin des Aigues Douces;PART;38;Mac;0;          ;0;08:00;18:00;Avenue Lucien Georgetti Quartier des Aigues Douces;13110;Port de Bouc;;;;;;;Crèches du Sud;creches-du-sud;43.40544900;4.98593100;True;True;True;True;False;True
524_PART;Leï Pitchoun;PART;66;Mac;0;          ;0;08:00;18:00;Quartier du Jas Neuf;13620;Carry le Rouet;;;;;;;Crèches du Sud;creches-du-sud;43.33067300;5.15157600;True;True;True;True;False;True
535_PART;2 Micro crèches Le Refuge des Galopins;PART;10;Micro-crèche;0;          ;0;07:00;19:00;Rue Johannès Gutenberg;85130;La Verrie;;;;;;;Crèches Expansion;creches-expansion;46.96249600;-0.99693400;False;True;True;True;False;True
54;AIX DSP AQUARELLE;DSP Aix;50;MAC;50;04/05/1992;0;07:30;18:30;Avenue Jean Orsini;13540;PUYRICARD;04 42 92 00 66;aquarelle@lpcr.fr;LPCR DSP AIX;13;;508776150;;;43.58071580000001;5.421571200000017;True;True;True;True;False;False
543_PART;La Coccinelle;PART;10;Micro-crèche;0;          ;0;07:30;18:30;2 rue de la Morellerie;49124;Saint Barthélémy d'Anjou;;;;;;;Crèches Expansion;creches-expansion;47.45259710;-0.54479110;False;True;True;True;False;True
558_PART;Les Bruyères;PART;10;Micro-crèche;0;          ;0;08:00;19:00;9 ter avenue Michel Ricard;92270;Bois Colombes;;;;;;;Demain 2 Pieds;demain-2-pieds;48.90517149999999;2.2651571000000104;True;True;True;True;False;True
559_PART;Boulogne Billancourt 2;PART;10;Micro-crèche;0;          ;1;08:00;19:00;85 rue Galliéni;92100;Boulogne Billancourt;;;;92;;;Doudou Crèches;doudou-creches;48.83709109999999;2.24457910000001;False;True;True;True;False;True
560_PART;Dounidou;PART;40;Mac;0;          ;0;07:45;19:00;23 rue de l'Europe;44240;La Chapelle sur Erdre;;;;;;;Dounidou;dounidou;47.2867006;-1.5434849000000668;True;True;True;True;False;True
57;AIX DSP PIN D EPICES;DSP Aix;40;MAC;40;05/09/1994;0;07:00;20:30;Chemin du Four - Le Petit Nice;13100;AIX EN PROVENCE;04 42 21 43 05;pin.depices@lpcr.fr;LPCR DSP AIX;13;;508776150;;;43.535493;5.461492200000066;True;True;True;True;False;False
580_PART;Suresnes;PART;26;Mac;0;          ;0;07:30;19:00;26-28 quai Galliéni;92150;Suresnes;;;;;;;Kids Cool;kids-cool;48.87246829999999;2.2334487000000536;True;True;True;True;False;True
581_PART;Vincennes;PART;19;Mac;0;          ;0;07:30;19:00;47 rue des Laitières;94300;Vincennes;;;;;;;Kids Cool;kids-cool;48.8468626;2.4212457999999515;True;True;True;True;False;True
587_PART;Aux Mille Couleurs des Chérubins;PART;10;Micro-crèche;0;          ;0;07:30;19:00;11 allée de la Hardt;68440;Dietwiller;;;;;;;La Compagnie des Crèches les Chérubins;;47.69387430;7.42438530;True;True;True;True;True;False
538_PART;Au Saut du Nid;PART;10;Micro-crèche;0;          ;0;07:00;18:00;Route de Crémieu;38230;Tignieu Jameysieu;;;;;;;Crèches Expansion;creches-expansion;45.75184270;5.19696110;False;True;True;True;False;True
539_PART;Bastida;PART;10;Micro-crèche;0;          ;0;07:30;18:30;Parc d'activités Le Planas ;26160;La Batie Rolland;;;;;;;Crèches Expansion;creches-expansion;44.55308800;4.86615600;True;True;True;True;False;True
557_PART;4 microcrèches Sartrouville;PART;10;Micro-crèche;0;          ;0;08:00;19:00;8 avenue Jean Jaurès;78500;Sartrouville;;;;;;;Crèches Sartrouville;;48.9420681;2.1619580999999926;True;True;True;True;True;False
571_PART;Gonfreville l'Orcher;PART;10;Micro-crèche;0;          ;0;08:00;18:30;2 rue du Chà¢teau;76700;Gonfreville l'Orcher;;;;;;;Happy Zou ;prismes-happy-zou-normandie;49.52365510;0.26319420;False;True;True;True;False;True
573_PART;Jules Guesdes;PART;10;Micro-crèche;0;          ;0;07:30;18:30;129 rue Jules Guesdes;92300;Levallois Perret;;;;;;;Happy Zou ;happy-zou;48.8982464;2.288182000000006;False;True;True;True;False;True
574_PART;Ligner;PART;10;Micro-crèche;0;          ;0;08:00;18:30;30 rue ligner;75020;Paris;;;;;;;Happy Zou ;happy-zou-paris;48.85744670;2.39799080;False;True;False;True;False;True
575_PART;Saint Arnoult;PART;10;Micro-crèche;0;          ;0;08:00;18:30;11 place aux Mouchoirs;76490;Saint Arnoult;;;;;;;Happy Zou ;happy-zou;49.487453;1.316774;True;True;True;True;False;True
59;AIX DSP CACHE CACHE;DSP Aix;46;MAC;46;13/10/2003;0;07:30;18:30;Avenue Louis Amouriq;13290;LES MILLES;04 42 60 08 97;cache.cache@lpcr.fr;LPCR DSP AIX;13;;508776150;;;43.5011494;5.384690699999965;True;True;True;True;False;False
594_PART;La Farandole des Chérubins;PART;10;Micro-crèche;0;          ;0;07:30;19:00;2 rue de Turenne;59110;La Madeleine;;;;;;;La Compagnie des Crèches les Chérubins;;50.65672140;3.07423420;False;True;True;True;True;False
6;EYBENS;CEP;73;MAC;73;26/08/2006;0;07:30;19:00;4 rue Roland Garros;38320;EYBENS;04 76 14 72 20;grenoble@lpcr.fr;LPCR GROUPE;38;;528570229;;les-petits-chaperons-rouges;45.15875869999999;5.738613100000066;True;True;True;True;False;True
608_PART;Les Chérubins de Bihorel;PART;10;Micro-crèche;0;          ;0;07:30;19:00;Avenue des Hauts Grigneux ;76420;Bihorel;;;;;;;La Compagnie des Crèches les Chérubins;;49.46716590;1.14102540;True;True;True;True;True;False
61_PART;Romainville;PART;44;Mac;0;          ;0;07:30;19:00;13-17 allée du belvédère;93230;Romainville;;;;92;;;Bio Crèche;bio-creche;48.88015120000001;2.410078399999975;False;True;True;True;False;True
610_PART;Les Chérubins de Koenigshoffen;PART;10;Micro-crèche;0;          ;0;07:30;19:00;39 rue de l'Engenbreit;67200;Koenigshoffen;;;;;;;La Compagnie des Crèches les Chérubins;;48.58245520;7.70748960;False;True;True;True;True;False
618_PART;Les Chérubins du Fougerais;PART;10;Micro-crèche;0;          ;0;07:30;19:00;1 boulevard André Malraux;35133;Lecousse;;;;;;;La Compagnie des Crèches les Chérubins;;48.36506350;-1.22563250;False;True;True;True;True;False
620_PART;Les Chérubins Eschbach;PART;10;Micro-crèche;0;          ;0;07:30;19:00;Rue des Vergers;67360;Eschbach;;;;;;;La Compagnie des Crèches les Chérubins;;48.87671280;7.73991180;True;True;True;True;True;False
625_PART;Les Petits Pas des Chérubins;PART;10;Micro-crèche;0;          ;0;07:30;19:00;74 avenue de la République;59113;Seclin;;;;;;;La Compagnie des Crèches les Chérubins;;50.54864900;3.04244920;True;True;True;True;True;False
626_PART;Les P'tits Châtelains;PART;10;Micro-crèche;0;          ;0;07:30;19:00;10 côte de Saverne;67700;Saverne;;;;;;;La Compagnie des Crèches les Chérubins;;48.74605660;7.35557640;True;True;True;True;True;False
632_PART;Minelle & Chérubins;PART;10;Micro-crèche;0;          ;0;07:30;19:00;8 rue Roger Salengro;62000;Arras;;;;;;;La Compagnie des Crèches les Chérubins;;50.29382150;2.76920750;False;True;True;True;True;False
635_PART;2 Micro crèches Pralinette et les Loupiots & Gribouille et les Lapinous;PART;10;Micro-crèche;0;          ;0;07:30;19:00;1345 route de saint Jean de Braye;45400;Semoy;;;;;;;La Compagnie des Ptits Clous;la-compagnie-des-ptits-clous;47.92521630;1.95779990;False;False;False;False;False;True
636_PART;2 Micro crèches Prunille et les Z'Explorateurs & Grenadine et les Z'Aventuriers;PART;10;Micro-crèche;0;          ;0;07:30;19:00;102 avenue de la Paix;45800;Saint Jean de Braye;;;;;;;La Compagnie des Ptits Clous;la-compagnie-des-ptits-clous;47.91367070;1.96202210;False;False;False;False;False;True
637_PART;Saint Jean de Braye;PART;10;Micro-crèche;0;          ;0;07:30;19:00;Avenue du Général Leclerc;45800;Saint Jean de Braye;;;;;;;La Compagnie des Ptits Clous;la-compagnie-des-ptits-clous;47.91565740;1.97085740;False;False;False;False;False;True
642_PART;La Cabane des Bibie's;PART;10;Micro-crèche;0;          ;0;07:30;18:30;900 chemin Saint Pierre;82000;Montauban;;;;;;;La Maison des Bibie's;la-maison-des-bibies;44.0372466;1.339503299999933;True;True;False;True;False;True
644_PART;Le Jardin des Bibie's;PART;10;Micro-crèche;0;          ;0;07:00;18:30;1075 bis chemin de la Montagne;82290;Montbeton;;;;;;;La Maison des Bibie's;la-maison-des-bibies;44.0157193;1.2708582999999862;True;True;False;True;False;True
649_PART;Le Grès;PART;10;Micro-crèche;0;          ;0;06:30;19:30;Chemin le Carrelot;31480;Le Grès;;;;;;;La Tour de Babille;la-tour-de-babille;43.76664330000001;1.0777722999999924;True;True;True;True;False;True
663_PART;Jons;PART;10;Micro-crèche;0;          ;0;07:30;19:00;4 chemin des Meules;69330;Jons;;;;;;;Les Campa Crèches;;45.80160180000001;5.083813299999974;True;True;False;False;True;False
667_PART;Meyzieu 1;PART;10;Micro-crèche;0;          ;0;07:30;19:00;19 rue Joseph Desbois;69330;Meyzieu;;;;;;;Les Campa Crèches;;45.7704469;5.002785700000004;True;True;False;False;True;False
670_PART;Villette d'Anthon;PART;10;Micro-crèche;0;          ;0;07:30;19:00;17 rue des Fuschias;38280;Villette d'Anthon;;;;;;;Les Campa Crèches;;45.7798445;5.122967199999948;True;True;False;False;True;False
525_PART;Les Canaillous;PART;42;Mac;0;          ;0;08:00;18:00;Avenue de Verdun Quartier des Brayes;13260;Cassis;;;;;;;Crèches du Sud;creches-du-sud;43.21513400;5.53712000;True;True;True;True;False;True
528_PART;Les Petits Lutins;PART;65;Mac;0;          ;0;08:00;18:00;3 a avenue André Malraux;13380;Plan de Cuques;;;;;;;Crèches du Sud;creches-du-sud;43.34613640;5.46030350;True;True;True;True;False;True
532_PART;123 Soleil;PART;10;Micro-crèche;0;          ;0;08:00;19:00;Zone artisanale Grand Moulin;85320;Mareuil sur Lay Dissais;;;;;;;Crèches Expansion;creches-expansion;46.53381430;-1.22334810;False;True;True;True;False;True
536_PART;2 Micro crèches Les Petits Ouistitis;PART;10;Micro-crèche;0;          ;0;08:00;19:30;72 cours de la Libération;38100;Grenoble;;;;;;;Crèches Expansion;creches-expansion;45.17293650;5.71361030;False;True;True;True;False;True
561_PART;2 Micro crèches Les Bébés Royaux & Mousquetaires;PART;10;Micro-crèche;0;          ;0;08:00;19:00;80 avenue de Condé;94100;Saint Maur des Fossés;;;;;;;Eiduloa;eiduloa;48.80962830;2.48294710;True;True;True;False;False;True
576_PART;Sotteville les Rouen;PART;10;Micro-crèche;0;          ;0;08:00;18:30;45 rue Cité Grenet;76300;Sotteville les Rouen;;;;;;;Happy Zou ;prismes-happy-zou-normandie;49.42251070;1.09125740;False;True;True;True;False;True
577_PART;Le Perreux sur Marne;PART;54;Mac;0;          ;0;07:30;19:00;25 rue de la Croix d'Eau;94170;Le Perreux sur Marne;;;;;;;Kids Cool;kids-cool;48.8504399;2.49496350000004;True;True;True;True;False;True
582_PART;Yerres;PART;10;Micro-crèche;0;          ;0;08:30;19:00;52 rue Pierre Brossolette;91330;Yerres;;;;;;;La Cabane de Bibou;la-cabane-de-bibou;48.70017980;2.47900340;False;False;False;False;False;False
589_PART;En Compagnie des Chérubins;PART;10;Micro-crèche;0;          ;0;07:30;19:00;1 rue Auguste Saupin;44120;Vertou;;;;;;;La Compagnie des Crèches les Chérubins;;47.18411840;-1.47567440;True;True;True;True;True;False
592_PART;La Clé des Champs;PART;10;Micro-crèche;0;          ;0;07:30;19:00;3 rue des Moissons ;67240;Bischwiller;;;;;;;La Compagnie des Crèches les Chérubins;;48.77041480;7.83484700;True;True;True;True;True;False
604_PART;Le Jardin des Chérubins;PART;10;Micro-crèche;0;          ;0;07:30;19:00;10 rue Auguste Rodin;67206;Mittelhausbergen;;;;;;;La Compagnie des Crèches les Chérubins;;48.61188960;7.69195390;True;True;True;True;True;False
605_PART;Le Train des Chérubins;PART;10;Micro-crèche;0;          ;0;07:30;19:00;5 rue des Vosges;67600;Sélestat;;;;;;;La Compagnie des Crèches les Chérubins;;48.26084540;7.44186570;True;True;True;True;True;False
614_PART;Les Chérubins de Roquettes;PART;10;Micro-crèche;0;          ;0;07:30;19:00;1 ter rue des Pyrénées;31120;Roquettes;;;;;;;La Compagnie des Crèches les Chérubins;;43.51287270;1.38676300;False;True;True;True;True;False
630_PART;L'Île aux Lutins;PART;10;Micro-crèche;0;          ;0;07:30;19:00;31 rue du Fossé des Treize;67000;Strasbourg;;;;;;;La Compagnie des Crèches les Chérubins;;48.58910910;7.74663130;False;True;True;True;True;False
633_PART;2 Micro crèches Galopade et les Géants & Zébulotte et les Argonautes;PART;10;Micro-crèche;0;          ;0;07:30;19:00;5 rue de Micy;45380;La Chapelle Saint Mesmin;;;;;;;La Compagnie des Ptits Clous;la-compagnie-des-ptits-clous;47.89862840;1.85292260;False;False;False;False;False;True
638_PART;Boucicaut;PART;10;Micro-crèche;0;          ;0;08:00;19:00;47 rue Boucicaut;92260;Fontenay aux Roses;;;;;;;La Girafe Etoilée;la-girafe-etoilee;48.79022950;2.28939520;False;True;False;False;False;True
646_PART;Aubergenville;PART;10;Micro-crèche;0;          ;0;07:30;19:00;37 avenue Charles de Gaulle;78410;Aubergenville;;;;;;;La Ronde des Doudous;la-ronde-des-doudous;48.96788110;1.85081290;True;True;True;True;False;True
647_PART;Flins sur Seine;PART;10;Micro-crèche;0;          ;0;08:00;19:00;150 rue du Chà¢teau;78410;Flins sur Seine;;;;;;;La Ronde des Doudous;la-ronde-des-doudous;48.96324070;1.87034950;True;True;True;True;False;True
648_PART;Maule;PART;10;Micro-crèche;0;          ;0;08:00;19:00;2 rue du Clos Noyon;78580;Maule;;;;;;;La Ronde des Doudous;la-ronde-des-doudous;48.90894150;1.84734560;True;True;True;True;False;True
653_PART;Hapili Mouen;PART;10;Micro-crèche;0;          ;0;07:30;19:30;60 rue de l'Ormelet;14790;Mouen;;;;;;;Léa et Léo ;lea-et-leo-groupe;49.1519065;-0.477700499999969;True;True;True;True;False;True
654_PART;Hapili Rives de l'Orne;PART;10;Micro-crèche;0;          ;0;07:30;19:30;4 rue Rosa Parks;14000;Caen;;;;;;;Léa et Léo ;lea-et-leo-groupe;49.1787735;-0.3485153999999966;False;True;True;True;False;True
662_PART;Jonage;PART;10;Micro-crèche;0;          ;0;07:30;19:00;10 rue du Lavoir;69330;Jonage;;;;;;;Les Campa Crèches;;45.7932692;5.048356399999989;True;True;False;False;True;False
669_PART;Pusignan;PART;10;Micro-crèche;0;          ;0;07:30;19:00;3 route de Colombier;69330;Pusignan;;;;;;;Les Campa Crèches;;45.75942449999999;5.049796499999957;True;True;False;False;True;False
672_PART;2 Microcrèches Andromède & Petite Ourse;PART;10;Micro-crèche;0;          ;0;07:30;18:30;6 rue des Entrepreneurs;78400;Villepreux;;;;;;;Les Etoiles;les-etoiles;48.81778549999999;2.006844399999977;True;True;True;True;False;True
673_PART;2 Microcrèches Grande Ourse & Cassiopée;PART;10;Micro-crèche;0;          ;0;08:00;18:50;32 rue du Val André;78560;Port Marly;;;;;;;Les Etoiles;les-etoiles;48.8835758;2.108082500000023;True;True;True;True;False;True
685_PART;2 Micro crèches Dallery;PART;10;Micro-crèche;0;          ;0;08:00;19:30;19 passage Charles Dallery;75011;Paris;;;;;;;Les Petites Crèches;les-petites-creches;48.85520600;2.37743060;False;True;True;False;False;True
69;MARSEILLE RIO TINTO;CEP;66;MAC;66;01/08/2009;0;07:30;18:45;20 rue Henri et Antoine Maurras;13016;MARSEILLE;04 37 46 45 43;rio-tinto@lpcr.fr;LPCR GROUPE;13;;528570229;;les-petits-chaperons-rouges;43.3566757;5.3392054999999345;True;True;True;True;False;True
457_PART;Les Enfants Sages;PART;40;Mac;0;          ;0;;;211 avenue de Castres;31500;Toulouse;;;;;;;Baby Novars;baby-novars;43.5961679;1.4855683000000681;False;False;False;False;False;False
459_PART;Bois Colombes;PART;10;Micro-crèche;0;          ;1;08:00;19:30;93 rue Charles Chefson;92270;Bois Colombes;;;;;;;Baby Pop One;baby-pop-one;48.9201614;2.2707289999999603;False;True;True;True;False;True
463_PART;Pacy;PART;10;Micro-crèche;0;          ;0;07:30;18:30;56 rue de Gaillon;27120;Pacy sur Eure;;;;;;;Baby Village;baby-village;49.0185612;1.3809241000000156;True;True;False;True;False;True
464_PART;Choisy le Roi;PART;60;Mac;0;05/09/2016;0;07:30;19:30;50 avenue Louis Luc;94600;Choisy le Roi;;;;;;;Bambins en Eveil;bambins-en-eveil;48.76232359999999;2.413479499999994;True;True;True;True;False;True
473_PART;Le Jardin Enchanté;PART;25;Mac;0;          ;0;07:30;18:30;15 rue Bernard Palissy;65000;Tarbes;;;;;;;Bébé Biz;bebe-biz;43.2344643;0.057896300000038536;True;True;True;True;False;True
475_PART;Les Coccinelles Euronord;PART;35;Mac;0;          ;0;07:00;19:00;7 rue Gutenberg;31150;Bruguières;;;;;;;Bébé Biz;bebe-biz;43.7208944;1.3987269000000424;True;True;True;True;False;True
477_PART;Les Jardins de Flore;PART;30;Mac;0;          ;0;07:00;20:00;40 rue du Faubourg Saint Jaumes;34090;Montpellier;;;;;;;Bébé Biz;bebe-biz;43.61682450000001;3.868369400000006;True;True;True;True;False;True
482_PART;Les Sépious;PART;25;Mac;0;          ;0;07:30;18:30;Rue Pierre et Marie Curie;34760;Boujan sur Libron;;;;;;;Bébé Biz;bebe-biz;43.3706216;3.2470696000000316;True;True;True;True;False;True
483_PART;Lez Zazous;PART;22;Mac;0;          ;0;06:00;20:30;625 avenue de la Saladelle;34130;Saint Aunès;;;;;;;Bébé Biz;bebe-biz;43.6509442;3.9817791000000398;True;True;True;True;False;True
486_PART;Pape Carpentier;PART;24;Mac;0;          ;0;07:30;18:30;23 rue de la Grande Monnaie;66000;Perpignan;;;;;;;Bébé Biz;bebe-biz;42.6963727;2.8931728999999677;True;True;True;True;False;True
488_PART;Pic et Plume;PART;30;Mac;0;          ;0;07:30;19:00;ZAC de la Nau;19240;Saint Viance;;;;;;;Bébé Biz;bebe-biz;45.193558;1.468857000000071;False;True;True;True;False;True
50;AIX DSP CONTINES;DSP Aix;34;MAC;34;17/04/1989;0;07:30;18:30;Avenue Jean Paul Coste - Saint Jérôme;13100;AIX EN PROVENCE;04 42 26 18 57;les.contines@lpcr.fr;LPCR DSP AIX;13;;508776150;;;43.5137328;5.458581399999957;True;True;True;True;False;False
507_PART;Les Hortensias;PART;52;Mac;0;          ;0;;;Résidence la Tonnelle route de la Rivière des Pluies ;97490;Sainte Clotilde;;;;;;;Crèches Babyland;creches-babyland;-20.90075960;55.50091660;False;False;False;False;False;True
512_PART;Les Petits Capucins Etangs;PART;10;Micro-crèche;0;          ;0;;;6 voie chemin Crescence ;97436;Saint Leu;;;;;;;Crèches Babyland;creches-babyland;-21.17367700;55.29032500;False;False;False;False;False;True
515_PART;Les P'tits Chouchoux;PART;82;Mac;0;          ;0;;;10 place Théodore Simonette ;97433;Salazie;;;;;;;Crèches Babyland;creches-babyland;-21.02831850;55.53873190;False;False;False;False;False;True
527_PART;Les Petits Loups;PART;45;Mac;0;          ;0;08:00;18:00;Avenue Honoré Olive;13380;Plan de Cuques;;;;;;;Crèches du Sud;creches-du-sud;43.34510880;5.45901450;True;True;True;True;False;True
529_PART;Les Petits Pilotes;PART;30;Mac;0;          ;0;07:30;19:00;Route de Martigues;13700;Marignane;;;;;;;Crèches du Sud;creches-du-sud;43.40079100;5.20049110;True;True;True;True;False;True
53_PART;Pétrelle;PART;10;Micro-crèche;0;          ;0;08:30;19:00;26 rue Pétrelle;75009;Paris;;;;75;;;La Marmotière;la-marmotiere;48.88096860;2.34714760;False;True;True;True;False;True
533_PART;2 Micro crèches des Montagnes;PART;10;Micro-crèche;0;          ;0;07:00;20:00;Impasse de la Volute;16430;Champniers;;;;;;;Crèches Expansion;creches-expansion;45.69029000;0.18714800;False;True;True;True;False;True
546_PART;Le Grandchamp des Enfants;PART;10;Micro-crèche;0;          ;0;07:30;19:00;Parc d'activité de Bellevue;44119;Grandchamp des Fontaines;;;;;;;Crèches Expansion;creches-expansion;47.35423900;-1.60396200;False;True;True;True;False;True
